group	volume	title_volume	title_sutra	T_number	credits
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	大寶積經	T0310	菩提流志(譯)
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	大方廣三戒經	T0311	曇無讖(譯)
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	佛説如來不思議祕密大乘經	T0312	法護(譯)
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	阿閦佛國經	T0313	支婁迦讖(譯)
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	佛説大乘十法經	T0314	僧伽婆羅(譯)
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	佛説普門品經	T0315	竺法護(譯)
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	佛説大乘菩薩藏正法經	T0316	法護(譯)
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	佛説胞胎經	T0317	竺法護(譯)
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	文殊師利佛土嚴淨經	T0318	竺法護(譯)
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	大聖文殊師利菩薩佛刹功徳莊嚴經	T0319	不空(譯)
寶積部・涅槃部	11	寶積部・涅槃部 Vol. 11	父子合集經	T0320	日稱(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説護國尊者所問大乘經	T0321	施護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	法鏡經	T0322	安玄(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	郁迦羅越問菩薩行經	T0323	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説幻士仁賢經	T0324	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説決定毘尼經	T0325	燉煌三藏(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説三十五佛名禮懺文	T0326	不空(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	發覺淨心經	T0327	闍那崛多(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説須頼經	T0328	白延(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説須頼經	T0329	支施崙(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説菩薩修行經	T0330	白法祖(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説無畏授所問大乘經	T0331	施護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説優填王經	T0332	法炬(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説大乘日子王所問經	T0333	法天(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説須摩提菩薩經	T0334	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説須摩提菩薩經	T0335	鳩摩羅什(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	須摩提經	T0336	菩提流志(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説阿闍貰王女阿術達菩薩經	T0337	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説離垢施女經	T0338	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	得無垢女經	T0339	瞿曇般若流支(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	文殊師利所説不思議佛境界經	T0340	菩提流志(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	聖善住意天子所問經	T0341	毘目智仙(譯);般若流支(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説如幻三昧經	T0342	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説太子刷護經	T0343	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説太子和休經	T0344	(失譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	慧上菩薩問大善權經	T0345	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説大方廣善巧方便經	T0346	施護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	大乘顯識經	T0347	地婆訶羅(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説大乘方等要慧經	T0348	安世高(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	彌勒菩薩所問本願經	T0349	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説遺日摩尼寶經	T0350	支婁迦讖(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説摩訶衍寶嚴經	T0351	(失譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説大迦葉問大寶積正法經	T0352	施護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	勝鬘師子吼一乘大方便方廣經	T0353	求那跋陀羅(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	毘耶娑問經	T0354	瞿曇般若流支(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	入法界體性經	T0355	闍那崛多(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説寶積三昧文殊師利菩薩問法身經	T0356	安世高(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	如來莊嚴智慧光明入一切佛境界經	T0357	曇摩流支(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	度一切諸佛境界智嚴經	T0358	僧伽婆羅(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説大乘入諸佛境界智光明莊嚴經	T0359	法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説無量壽經	T0360	康僧鎧(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説無量清淨平等覺經	T0361	支婁迦讖(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	阿彌陀三耶三佛薩樓佛檀過度人道經	T0362	支謙(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説大乘無量壽莊嚴經	T0363	法賢(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説大阿彌陀經	T0364	王日休(校輯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説觀無量壽佛經	T0365	畺良耶舍(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説阿彌陀經	T0366	鳩摩羅什(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	稱讃淨土佛攝受經	T0367	玄奘(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	拔一切業障根本得生淨土神呪/附、阿彌陀經不思議神力傳	T0368	求那跋陀羅(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	阿彌陀佛説呪	T0369	
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	阿彌陀鼓音聲王陀羅尼經	T0370	(失譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	觀世音菩薩授記經	T0371	曇無竭(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説如幻三摩地無量印法門經	T0372	施護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	後出阿彌陀佛偈	T0373	(失譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	大般涅槃經	T0374	曇無讖(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	大般涅槃經	T0375	慧嚴(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説大般泥洹經	T0376	法顯(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	大般涅槃經後分	T0377	若那跋陀羅(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説方等般泥洹經	T0378	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	四童子三昧經	T0379	闍那崛多(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	大悲經	T0380	那連提耶舍(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	等集衆徳三昧經	T0381	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	集一切福徳三昧經	T0382	鳩摩羅什(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	摩訶摩耶經	T0383	曇景(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	菩薩從兜術天降神母胎説廣普經	T0384	竺佛念(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	中陰經	T0385	竺佛念(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	蓮華面經	T0386	那連提耶舍(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	大方等無想經	T0387	曇無讖(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	大雲無想經	T0388	竺佛念(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛垂般涅槃略説教誡經	T0389	鳩摩羅什(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛臨涅槃記法住經	T0390	玄奘(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	般泥洹後灌臘經	T0391	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛滅度後棺斂葬送經	T0392	(失譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	迦葉赴佛般涅槃經	T0393	竺曇無蘭(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛入涅槃密迹金剛力士哀戀經	T0394	(失譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説當來變經	T0395	竺法護(譯)
寶積部・涅槃部	12	寶積部・涅槃部 Vol. 12	佛説法滅盡經	T0396	(失譯)
大集部	13	大集部 Vol. 13	大方等大集經	T0397	曇無讖(譯)
大集部	13	大集部 Vol. 13	大哀經	T0398	竺法護(譯)
大集部	13	大集部 Vol. 13	寶女所問經	T0399	竺法護(譯)
大集部	13	大集部 Vol. 13	佛説海意菩薩所問淨印法門經	T0400	惟淨(譯)
大集部	13	大集部 Vol. 13	佛説無言童子經	T0401	竺法護(譯)
大集部	13	大集部 Vol. 13	寶星陀羅尼經	T0402	波羅頗蜜多羅(譯)
大集部	13	大集部 Vol. 13	阿差末菩薩經	T0403	竺法護(譯)
大集部	13	大集部 Vol. 13	大集大虚空藏菩薩所問經	T0404	不空(譯)
大集部	13	大集部 Vol. 13	虚空藏菩薩經	T0405	佛陀耶舍(譯)
大集部	13	大集部 Vol. 13	佛説虚空藏菩薩神呪經	T0406	(失譯)
大集部	13	大集部 Vol. 13	虚空藏菩薩神呪經	T0407	曇摩蜜多(譯)
大集部	13	大集部 Vol. 13	虚空孕菩薩經	T0408	闍那崛多(譯)
大集部	13	大集部 Vol. 13	觀虚空藏菩薩經	T0409	曇摩蜜多(譯)
大集部	13	大集部 Vol. 13	大方廣十輪經	T0410	(失譯)
大集部	13	大集部 Vol. 13	大乘大集地藏十輪經	T0411	玄奘(譯)
大集部	13	大集部 Vol. 13	地藏菩薩本願經	T0412	實叉難陀(譯)
大集部	13	大集部 Vol. 13	百千頌大集經地藏菩薩請問法身讃	T0413	不空(譯)
大集部	13	大集部 Vol. 13	菩薩念佛三昧經	T0414	功徳直(譯)
大集部	13	大集部 Vol. 13	大方等大集經菩薩念佛三昧分	T0415	達磨笈多(譯)
大集部	13	大集部 Vol. 13	大方等大集經賢護分	T0416	闍那崛多(譯)
大集部	13	大集部 Vol. 13	佛説般舟三昧經	T0417	支婁迦讖(譯)
大集部	13	大集部 Vol. 13	般舟三昧經	T0418	支婁迦讖(譯)
大集部	13	大集部 Vol. 13	拔陂菩薩經	T0419	(失譯)
大集部	13	大集部 Vol. 13	自在王菩薩經	T0420	鳩摩羅什(譯)
大集部	13	大集部 Vol. 13	奮迅王問經	T0421	瞿曇般若流支(譯)
大集部	13	大集部 Vol. 13	大集譬喩王經	T0422	闍那崛多(譯)
大集部	13	大集部 Vol. 13	僧伽吒經	T0423	月婆首那(譯)
大集部	13	大集部 Vol. 13	佛説大集會正法經	T0424	施護(譯)
經集部	14	經集部 Vol. 14	賢劫經	T0425	竺法護(譯)
經集部	14	經集部 Vol. 14	佛説千佛因縁經	T0426	鳩摩羅什(譯)
經集部	14	經集部 Vol. 14	佛説八吉祥神呪經	T0427	支謙(譯)
經集部	14	經集部 Vol. 14	佛説八陽神呪經	T0428	竺法護(譯)
經集部	14	經集部 Vol. 14	佛説八部佛名經	T0429	瞿曇般若流支(譯)
經集部	14	經集部 Vol. 14	八吉祥經	T0430	僧伽婆羅(譯)
經集部	14	經集部 Vol. 14	八佛名號經	T0431	闍那崛多(譯)
經集部	14	經集部 Vol. 14	佛説十吉祥經	T0432	(失譯)
經集部	14	經集部 Vol. 14	佛説寶網經	T0433	竺法護(譯)
經集部	14	經集部 Vol. 14	佛説稱揚諸佛功徳經	T0434	吉迦夜(譯)
經集部	14	經集部 Vol. 14	佛説滅十方冥經	T0435	竺法護(譯)
經集部	14	經集部 Vol. 14	受持七佛名號所生功徳經	T0436	玄奘(譯)
經集部	14	經集部 Vol. 14	大乘寶月童子問法經	T0437	施護(譯)
經集部	14	經集部 Vol. 14	佛説大乘大方廣佛冠經	T0438	法護(譯)
經集部	14	經集部 Vol. 14	佛説諸佛經	T0439	施護(譯)
經集部	14	經集部 Vol. 14	佛説佛名經	T0440	菩提流支(譯)
經集部	14	經集部 Vol. 14	佛説佛名經	T0441	
經集部	14	經集部 Vol. 14	十方千五百佛名經	T0442	(失譯)
經集部	14	經集部 Vol. 14	五千五百佛名神呪除障滅罪經	T0443	闍那崛多(譯)
經集部	14	經集部 Vol. 14	佛説百佛名經	T0444	那連提耶舍(譯)
經集部	14	經集部 Vol. 14	佛説不思議功徳諸佛所護念經	T0445	(失譯)
經集部	14	經集部 Vol. 14	過去莊嚴劫千佛名經/附、卷首三劫三千佛縁起	T0446	(闕譯)
經集部	14	經集部 Vol. 14	現在賢劫千佛名經	T0447	(闕譯)
經集部	14	經集部 Vol. 14	未來星宿劫千佛名經	T0448	(闕譯)
經集部	14	經集部 Vol. 14	佛説藥師如來本願經	T0449	達摩笈多(譯)
經集部	14	經集部 Vol. 14	藥師琉璃光如來本願功徳經	T0450	玄奘(譯)
經集部	14	經集部 Vol. 14	藥師琉璃光七佛本願功徳經	T0451	義淨(譯)
經集部	14	經集部 Vol. 14	佛説觀彌勒菩薩上生兜率天經	T0452	沮渠京聲(譯)
經集部	14	經集部 Vol. 14	佛説彌勒下生經	T0453	竺法護(譯)
經集部	14	經集部 Vol. 14	佛説彌勒下生成佛經	T0454	鳩摩羅什(譯)
經集部	14	經集部 Vol. 14	佛説彌勒下生成佛經	T0455	義淨(譯)
經集部	14	經集部 Vol. 14	佛説彌勒大成佛經	T0456	鳩摩羅什(譯)
經集部	14	經集部 Vol. 14	佛説彌勒來時經	T0457	(失譯)
經集部	14	經集部 Vol. 14	文殊師利問菩薩署經	T0458	支婁迦讖(譯)
經集部	14	經集部 Vol. 14	佛説文殊悔過經	T0459	竺法護(譯)
經集部	14	經集部 Vol. 14	佛説文殊師利淨律經	T0460	竺法護(譯)
經集部	14	經集部 Vol. 14	佛説文殊師利現寶藏經	T0461	竺法護(譯)
經集部	14	經集部 Vol. 14	大方廣寶篋經	T0462	求那跋陀羅(譯)
經集部	14	經集部 Vol. 14	佛説文殊師利般涅槃經	T0463	聶道眞(譯)
經集部	14	經集部 Vol. 14	文殊師利問菩提經	T0464	鳩摩羅什(譯)
經集部	14	經集部 Vol. 14	伽耶山頂經	T0465	菩提流支(譯)
經集部	14	經集部 Vol. 14	佛説象頭精舍經	T0466	毘尼多流支(譯)
經集部	14	經集部 Vol. 14	大乘伽耶山頂經	T0467	菩提流志(譯)
經集部	14	經集部 Vol. 14	文殊師利問經	T0468	僧伽婆羅(譯)
經集部	14	經集部 Vol. 14	文殊問經字母品第十四	T0469	不空(譯)
經集部	14	經集部 Vol. 14	佛説文殊師利巡行經	T0470	菩提流支(譯)
經集部	14	經集部 Vol. 14	佛説文殊尸利行經	T0471	豆那掘多(譯)
經集部	14	經集部 Vol. 14	佛説大乘善見變化文殊師利問法經	T0472	天息災(譯)
經集部	14	經集部 Vol. 14	佛説妙吉祥菩薩所問大乘法螺經	T0473	法賢(譯)
經集部	14	經集部 Vol. 14	佛説維摩詰經	T0474	支謙(譯)
經集部	14	經集部 Vol. 14	維摩詰所説經	T0475	鳩摩羅什(譯)
經集部	14	經集部 Vol. 14	説無垢稱經	T0476	玄奘(譯)
經集部	14	經集部 Vol. 14	佛説大方等頂王經	T0477	竺法護(譯)
經集部	14	經集部 Vol. 14	大乘頂王經	T0478	月婆首那(譯)
經集部	14	經集部 Vol. 14	善思童子經	T0479	闍那崛多(譯)
經集部	14	經集部 Vol. 14	佛説月上女經	T0480	闍那崛多(譯)
經集部	14	經集部 Vol. 14	持人菩薩經	T0481	竺法護(譯)
經集部	14	經集部 Vol. 14	持世經	T0482	鳩摩羅什(譯)
經集部	14	經集部 Vol. 14	三曼陀跋陀羅菩薩經	T0483	聶道眞(譯)
經集部	14	經集部 Vol. 14	不思議光菩薩所説經	T0484	鳩摩羅什(譯)
經集部	14	經集部 Vol. 14	無所有菩薩經	T0485	闍那崛多(譯)
經集部	14	經集部 Vol. 14	師子莊嚴王菩薩請問經	T0486	那提(譯)
經集部	14	經集部 Vol. 14	離垢慧菩薩所問禮佛法經	T0487	那提(譯)
經集部	14	經集部 Vol. 14	寶授菩薩菩提行經	T0488	法賢(譯)
經集部	14	經集部 Vol. 14	佛説除蓋障菩薩所問經	T0489	法護(譯)
經集部	14	經集部 Vol. 14	佛説八大菩薩經	T0490	法賢(譯)
經集部	14	經集部 Vol. 14	六菩薩亦當誦持經	T0491	(失譯)
經集部	14	經集部 Vol. 14	佛説阿難問事佛吉凶經	T0492	安世高(譯)
經集部	14	經集部 Vol. 14	佛説阿難四事經	T0493	支謙(譯)
經集部	14	經集部 Vol. 14	阿難七夢經	T0494	竺曇無蘭(譯)
經集部	14	經集部 Vol. 14	佛説阿難分別經	T0495	法堅(譯)
經集部	14	經集部 Vol. 14	佛説大迦葉本經	T0496	竺法護(譯)
經集部	14	經集部 Vol. 14	佛説摩訶迦葉度貧母經	T0497	求那跋陀羅(譯)
經集部	14	經集部 Vol. 14	佛説初分説經	T0498	施護(譯)
經集部	14	經集部 Vol. 14	佛爲阿支羅迦葉自化作苦經	T0499	(失譯)
經集部	14	經集部 Vol. 14	羅云忍辱經	T0500	法炬(譯)
經集部	14	經集部 Vol. 14	佛説沙曷比丘功徳經	T0501	法炬(譯)
經集部	14	經集部 Vol. 14	佛爲年少比丘説正事經	T0502	法炬(譯)
經集部	14	經集部 Vol. 14	比丘避女惡名欲自殺經	T0503	法炬(譯)
經集部	14	經集部 Vol. 14	比丘聽施經	T0504	竺曇無蘭(譯)
經集部	14	經集部 Vol. 14	佛説隨勇尊者經	T0505	施護(譯)
經集部	14	經集部 Vol. 14	犍陀國王經	T0506	安世高(譯)
經集部	14	經集部 Vol. 14	佛説未生寃經	T0507	支謙(譯)
經集部	14	經集部 Vol. 14	阿闍世王問五逆經	T0508	法炬(譯)
經集部	14	經集部 Vol. 14	阿闍世王授決經	T0509	法炬(譯)
經集部	14	經集部 Vol. 14	採花違王上佛授決號妙花經	T0510	竺曇無蘭(譯)
經集部	14	經集部 Vol. 14	佛説&T042511;沙王五願經	T0511	支謙(譯)
經集部	14	經集部 Vol. 14	佛説淨飯王般涅槃經	T0512	沮渠京聲(譯)
經集部	14	經集部 Vol. 14	佛説琉璃王經	T0513	竺法護(譯)
經集部	14	經集部 Vol. 14	佛説諫王經	T0514	沮渠京聲(譯)
經集部	14	經集部 Vol. 14	如來示教勝軍王經	T0515	玄奘(譯)
經集部	14	經集部 Vol. 14	佛説勝軍王所問經	T0516	施護(譯)
經集部	14	經集部 Vol. 14	佛説末羅王經	T0517	沮渠京聲(譯)
經集部	14	經集部 Vol. 14	佛説旃陀越國王經	T0518	沮渠京聲(譯)
經集部	14	經集部 Vol. 14	佛説摩達國王經	T0519	沮渠京聲(譯)
經集部	14	經集部 Vol. 14	佛説薩羅國經	T0520	(失譯)
經集部	14	經集部 Vol. 14	佛説梵摩難國王經	T0521	(失譯)
經集部	14	經集部 Vol. 14	普達王經	T0522	(失譯)
經集部	14	經集部 Vol. 14	佛説五王經	T0523	(失譯)
經集部	14	經集部 Vol. 14	佛爲優填王説王法政論經	T0524	不空(譯)
經集部	14	經集部 Vol. 14	佛説長者子懊惱三處經	T0525	安世高(譯)
經集部	14	經集部 Vol. 14	佛説長者子制經	T0526	安世高(譯)
經集部	14	經集部 Vol. 14	佛説逝童子經	T0527	支法度(譯)
經集部	14	經集部 Vol. 14	佛説菩薩逝經	T0528	白法祖(譯)
經集部	14	經集部 Vol. 14	佛説阿鳩留經	T0529	(失譯)
經集部	14	經集部 Vol. 14	佛説須摩提長者經	T0530	支謙(譯)
經集部	14	經集部 Vol. 14	佛説長者音悦經	T0531	支謙(譯)
經集部	14	經集部 Vol. 14	私呵昧經	T0532	支謙(譯)
經集部	14	經集部 Vol. 14	菩薩生地經	T0533	支謙(譯)
經集部	14	經集部 Vol. 14	佛説月光童子經	T0534	竺法護(譯)
經集部	14	經集部 Vol. 14	佛説申日經	T0535	竺法護(譯)
經集部	14	經集部 Vol. 14	申日兒本經	T0536	求那跋陀羅(譯)
經集部	14	經集部 Vol. 14	佛説越難經	T0537	聶承遠(譯)
經集部	14	經集部 Vol. 14	佛説呵雕阿那鋡經	T0538	竺曇無蘭(譯)
經集部	14	經集部 Vol. 14	盧至長者因縁經	T0539	(失譯)
經集部	14	經集部 Vol. 14	佛説樹提伽經	T0540	求那跋陀羅(譯)
經集部	14	經集部 Vol. 14	佛説佛大僧大經	T0541	沮渠京聲(譯)
經集部	14	經集部 Vol. 14	佛説耶祇經	T0542	沮渠京聲(譯)
經集部	14	經集部 Vol. 14	佛説巨力長者所問大乘經	T0543	智吉祥(譯)
經集部	14	經集部 Vol. 14	辯意長者子經	T0544	法場(譯)
經集部	14	經集部 Vol. 14	佛説徳護長者經	T0545	那連提耶舍(譯)
經集部	14	經集部 Vol. 14	佛説金耀童子經	T0546	天息災(譯)
經集部	14	經集部 Vol. 14	大花嚴長者問佛那羅延力經	T0547	般若(譯);利言(譯)
經集部	14	經集部 Vol. 14	佛説金光王童子經	T0548	法賢(譯)
經集部	14	經集部 Vol. 14	佛説光明童子因縁經	T0549	施護(譯)
經集部	14	經集部 Vol. 14	金色童子因縁經	T0550	惟淨(譯)
經集部	14	經集部 Vol. 14	佛説摩鄧女經	T0551	安世高(譯)
經集部	14	經集部 Vol. 14	佛説摩登女解形中六事經	T0552	(失譯)
經集部	14	經集部 Vol. 14	佛説㮈女祇域因縁經	T0553	安世高(譯)
經集部	14	經集部 Vol. 14	佛説柰女耆婆經	T0554	安世高(譯)
經集部	14	經集部 Vol. 14	五母子經	T0555	支謙(譯)
